category,brand,name,price,avg_rating,num_ratings
Fragrance,Sol de Janeiro,Cheirosa 76 Hair & Body Perfume Mist,$26.00 - $39.00,4.6,1522.0
Fragrance,Sabrina Carpenter,Sweet Tooth Lemon Pie Eau de Parfum,$20.00 - $55.00,4.4,273.0
Fragrance,Dior,Miss Dior Eau de Parfum,$115.00 - $225.00,4.6,9774.0
Fragrance,KHLOÉ KARDASHIAN,ALMOST ALWAYS Eau de Parfum,$32.00 - $80.00,4.6,675.0
Fragrance,Valentino,Uomo Born In Roma Eau de Toilette,$110.00 - $168.00,4.7,3679.0
Fragrance,Dior,Miss Dior Blooming Bouquet Eau de Toilette,$98.00 - $188.00,4.6,7777.0
Fragrance,Burberry,Her Eau de Parfum Intense,$118.00 - $190.00,4.6,4000.0
Fragrance,Yves Saint Laurent,MYSLF Absolu,$42.00 - $210.00,4.8,1727.0
Fragrance,Jimmy Choo,I Want Choo With Love Eau de Parfum,$35.00 - $150.00,4.6,684.0
Fragrance,Donna Karan,Cashmere Mist Deodorant,$32.00,4.6,784.0
Fragrance,Dior,Sauvage Parfum,$110.00 - $347.00,4.7,4583.0
Fragrance,Dior,Sauvage Eau de Toilette,$71.00 - $249.00,4.7,7115.0
Fragrance,Sol de Janeiro,Cheirosa 71 Hair & Body Perfume Mist,$26.00 - $39.00,4.6,6498.0
Fragrance,Miu Miu,Miutine Eau de Parfum,$37.00 - $172.00,4.6,3105.0
Fragrance,NOYZ,Only Human Eau De Parfum,$38.00 - $85.00,4.7,901.0
Fragrance,Jimmy Choo,I Want Choo Le Parfum,$40.00 - $170.00,4.6,1023.0
Fragrance,Dolce&Gabbana,Light Blue Pour Homme Eau de Toilette,$38.00 - $182.00,4.5,120.0
Fragrance,Lancôme,Idôle Eau de Parfum,$34.00 - $157.00,4.6,15018.0
Fragrance,ARMANI,Emporio Armani Stronger With You Intensely Eau de Parfum,$35.00 - $130.00,4.7,2186.0
Fragrance,Nemat,Amber Fragrance Oil Roll-On,$20.99,3.9,789.0
Fragrance,Yves Saint Laurent,Y Iced Cologne Eau de Toilette Intense,$35.00 - $155.00,4.8,1483.0
Fragrance,Dior,J'adore Eau de Parfum,$115.00 - $225.00,4.7,1453.0
Fragrance,Ariana Grande,MOD Vanilla Eau de Parfum Spray,$28.00 - $72.00,4.3,1006.0
Fragrance,ARMANI,Acqua di Gioia Eau de Parfum,$36.00 - $140.00,4.6,1506.0
Fragrance,Yves Saint Laurent,Mon Paris Eau de Parfum,$36.00 - $162.00,4.7,5071.0
Fragrance,Sol de Janeiro,Cheirosa 39 Hair & Body Perfume Mist,$26.00,4.6,4868.0
Fragrance,Dior,Miss Dior Parfum,$122.00 - $225.00,4.7,1730.0
Fragrance,Jean Paul Gaultier,Le Male Elixir Parfum,$40.00 - $178.00,4.6,1526.0
Fragrance,Lancôme,La Vie Est Belle Vanille Nude Eau de Parfum,$36.00 - $168.00,4.8,606.0
Fragrance,Azzaro,The Most Wanted Eau de Parfum Intense,$35.00 - $135.00,4.7,4029.0
Fragrance,Jean Paul Gaultier,Le Male Le Parfum,$37.00 - $160.00,4.6,692.0
Fragrance,NOYZ,Rinse Cycle Eau de Parfum,$38.00 - $85.00,4.3,16.0
