category,brand,name,price,avg_rating,num_ratings
Makeup,Clinique,High Impact Gel Tech Eyeliner,$21.00,4.4,628.0
Makeup,Benefit Cosmetics,Roller Lash Curling & Lifting Mascara,$16.00 - $29.00,4.4,8956.0
Makeup,Laura Mercier,Long-Wear Tinted Moisturizer Natural Dewy Skin Tint SPF 30 with Hyaluronic Acid,$50.00,4.6,1056.0
Makeup,Clinique,Quickliner For Lips Lip Liner,$18.75,4.4,683.0
Makeup,FENTY BEAUTY by Rihanna,Gloss Bomb Stix High-Shimmer Gloss Stick,$26.00,4.6,1066.0
Makeup,L'Oréal,Lumi Glotion Natural Glow Bronzing Enhancer,$17.99,4.4,1249.0
Makeup,Rare Beauty,Positive Light Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,$30.00,4.8,1319.0
Makeup,Tarte,Shape Tape Radiant Concealer,$32.00,4.2,363.0
Makeup,Clinique,Quickliner For Eyes Eyeliner,$21.75,4.4,2209.0
Makeup,DRMTLGY,Luminous Eye Corrector SPF 41,$44.00,4.6,5664.0
Makeup,KYLIE COSMETICS,Matte Lip Kit,$35.00,3.7,4785.0
Makeup,MAC,Studio Fix 36HR Smooth Angles Hydrating Concealer,$30.00,4.6,443.0
Makeup,Dior,Forever Skin Glow Foundation,$60.00,,
Makeup,Too Faced,Better Than Sex Volumizing & Lengthening Waterproof Mascara,$16.00 - $29.00,3.5,5442.0
Makeup,KYLIE COSMETICS,Lip Butter,$21.00,4.5,1377.0
Makeup,HOURGLASS,Veil Hydrating Skin Tint,$49.00,4.6,534.0
Makeup,ILIA,Skin Blur Serum Concealer with 12-Hour Wear,$32.00,4.7,66.0
Makeup,IT Cosmetics,Do It All Radiant Concealer,$30.00,4.4,2670.0
Makeup,Clinique,Pop Longwear Lipstick,$19.50,4.2,221.0
Makeup,TIRTIR,Mask Fit Red Cushion,$25.00,4.3,293.0
Makeup,Laura Mercier,Caviar Stick Eyeshadow,$33.00,4.6,2359.0
Makeup,NYX Professional Makeup,Lip IV Hydrating Gloss Stain,$12.00,4.5,1273.0
Makeup,IT Cosmetics,Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,$30.00,4.3,6335.0
Makeup,bareMinerals,COMPLEXION RESCUE Luminous Hydrating Skin Tint Stick with Magnesium,$39.50,4.5,296.0
Makeup,Milani,Baked Blush,$12.99,4.6,1817.0
Makeup,bareMinerals,BAREPRO 24HR Wear Skin-Perfecting Matte Liquid Foundation Mineral SPF 20,$44.00,4.0,3489.0
Makeup,e.l.f. Cosmetics,Power Grip Dewy Setting Spray,$11.00,4.7,13662.0
Makeup,Morphe,Along for the Glide 6-Piece Travel Brush Set,$30.00,4.8,107.0
Makeup,Rare Beauty,Soft Pinch Tinted Lip Oil,$24.00,4.8,2102.0
Makeup,Morphe,Wakeup Artist Under Eye Correcting Concealer,$12.00,4.5,1102.0
Makeup,Maybelline,Fit Me Matte + Poreless Liquid Foundation,$11.99,4.2,6564.0
Makeup,Too Faced,Chocolate Soleil Matte Blurring Bronzer,$38.00,4.8,385.0
Makeup,L'Oréal,Infallible Up to 32 Hour Fresh Wear Foundation,$18.99,4.3,4532.0
Makeup,Clinique,High Impact High-Fi Full Volume Mascara,$21.75,4.3,1653.0
Makeup,MAC,Lustreglass Sheer-Shine Lipstick,$27.00,4.6,2821.0
Makeup,FENTY BEAUTY by Rihanna,Gloss Bomb Stix High-Shine Gloss Stick,$26.00,4.6,707.0
Makeup,e.l.f. Cosmetics,Camo Liquid Blush,$8.00,4.7,8598.0
Makeup,Charlotte Tilbury,Matte Revolution Hydrating Lipstick,$37.00 - $39.00,4.6,497.0
Makeup,e.l.f. Cosmetics,Glow Reviver Slipstick,$10.00,4.8,352.0
Makeup,Stila,Stay All Day Waterproof Liquid Eye Liner,$24.00,4.3,8652.0
Makeup,TATCHA,The Melting Lip Balm Volumizing & Restorative Peptide Treatment,$29.00,4.9,175.0
Makeup,SACHEU,Peel Off Lip Liner STAY-N Bundle,$35.00,4.4,4845.0
Makeup,L'Oréal,Infallible Blur-Fection Longwear Loose Setting Powder,$15.99,4.3,148.0
Makeup,Estée Lauder,Double Wear Stay-in-Place Matte Powder Foundation,$52.00,4.1,291.0
Makeup,L'Oréal,Voluminous Panorama Washable Mascara,$15.99,4.5,1745.0
Makeup,MAC,Lipglass High Shine Lip Gloss,$24.00,4.5,1422.0
