category,brand,name,price,avg_rating,num_ratings
Wellness,Patchology,FlashPatch Rejuvenating Eye Gels,$4.00 - $55.00,4.2,927.0
Wellness,Luna Daily,The Everywhere Spray-To-Wipe,$12.00 - $18.00,4.7,337.0
Wellness,Fur,Silk Scrub,$55.00,4.5,207.0
Wellness,florence by mills,Swimming Under the Eyes Brightening Gel Pads,$36.00,4.6,2024.0
Wellness,TheraBreath,Deep Clean Antiseptic Oral Rinse Fresh Mint,$4.49 - $12.99,4.6,315.0
Wellness,arrae,MB-1: Science-Backed Metabolism Support,$34.99,4.8,2283.0
Wellness,Nemat,Musk Amber Fragrance Oil Roll-On,$20.99,3.8,39.0
Wellness,Kitsch,Contour Pillow Eye Mask,$24.00,4.8,26.0
Wellness,Lemme,Creatine: Body Toning Gummies,$30.00,,
Wellness,Slip,Pure Silk Queen Pillowcase,$120.00 - $125.00,4.1,58.0
Wellness,NUTRAFOL,Women's Vegan 18-44 Clinically Tested Hair Growth Supplement,$88.00,4.9,50.0
Wellness,Moon,Platinum Teeth Whitening Pen,$34.99,4.5,304.0
Wellness,The Honey Pot Company,Sensitive Feminine Foaming Wash,$9.99,4.3,16.0
Wellness,The Nue Co. ,Us Pheromone+ Connect Eau de Parfum,$38.00 - $125.00,4.7,36.0
Wellness,Moon,Platinum Pro Glow LED Teeth Whitening Device Triple Light,$139.99,4.7,73.0
Wellness,Love Wellness,Daily Love Multivitamin: Women’s Multivitamin,$19.99,4.7,1923.0
Wellness,Patchology,Serve Chilled Cool Crush Extra-Depuffing Hydrogel Eye Patches,$4.00 - $17.00,,
Wellness,Earth Therapeutics,Hydrogel Collagen Under Eye Patch,$12.00,4.5,213.0
Wellness,Medicine Mama ,VMAGIC Vulva Balm,$29.99,4.9,2208.0
Wellness,Moon Juice,Magnesi-Om Sleep and Relaxation Supplement,$44.00,4.8,1157.0
Wellness,Kitsch,Micro Derma Hair & Scalp Roller,$14.00,4.8,647.0
Wellness,Saje Natural Wellness,Peppermint Halo Cooling & Soothing Oil Blend for the Head,$36.00 - $85.00,4.8,452.0
Wellness,Rael,Heating Patch for Menstrual Cramps,$8.99 - $10.99,3.9,30.0
Wellness,Earth Therapeutics,Gel Bead Sleep Mask-Green,$9.00,4.4,267.0
Wellness,Love Wellness,pH Balanced Wipes: Vulva Wipes,$4.99 - $9.99,3.4,79.0
Wellness,Joylux,vFit Red-Light Intimate Wellness Device,$395.00,4.6,280.0
Wellness,Lemme,Relax: Magnesium Complex Soft Chews,$30.00,5.0,1.0
Wellness,Earth Therapeutics,Rx3 Soft and Smooth Shut Eye Sleep Mask,$12.00,4.4,440.0
Wellness,BLUME,Meltdown Oil for Acne-Prone Skin,$30.00,4.5,3250.0
Wellness,ULTA Beauty Collection,Queen Satin Pillowcase,$14.00,3.9,12.0
Wellness,MaryRuth's,Liquid Nighttime Multimineral + Skin Renew,$39.95,,
Wellness,Moon,Purple Color Corrector Toothpaste,$14.99,4.3,6.0
Wellness,Ritual,Multivitamin for Women 18+,$38.99,4.6,1209.0
Wellness,Hatch,Restore 3 Smart Sunrise Alarm Clock,$169.99,4.3,9.0
Wellness,Drunk Elephant,Trust the Pros: Brighten & Firm Kit,$29.00,5.0,1.0
Wellness,Moon,Platinum Dissolving Teeth Whitening Strips,$49.99,4.5,269.0
Wellness,Nemat,The Amber Perfume Layering Kit,$64.99,5.0,1.0
Wellness,EcoTools,Jade Gua Sha Skincare Tool,$7.00,4.4,81.0
Wellness,Vital Proteins,Collagen Grape Flavored Gummies,$15.99,4.2,5.0
Wellness,MAËLYS,Supercharged Liquid Collagen + Biotin,$49.00,4.0,9.0
Wellness,GIMME beauty,Sweet Dreams Satin Sleep Bonnet,$10.49,3.7,3.0
Wellness,Saje Natural Wellness,Head Soother Tension Release Kit,$58.00,4.6,53.0
Wellness,The Honey Pot Company,Sensitive Daily Feminine Cleansing Wipes,$9.99,5.0,10.0
Wellness,ARMRA Colostrum,Health Revival Unflavored Jar,$69.99 - $129.99,3.5,8.0
Wellness,Lemme,Greens: Daily Superfood Gummies,$30.00,4.7,47.0
Wellness,Slip,Pure Silk Turban,$110.00 - $115.00,3.8,27.0
Wellness,Earth Therapeutics,Hydrogel Under-Eye Recovery Patch,$12.00,4.3,364.0
Wellness,Moon,Dissolving TeStain Removal Dissolving Whitening Strips,$39.99,4.4,337.0
Wellness,Saje Natural Wellness,Stress Release Relaxation Kit,$44.00,4.2,6.0
Wellness,Kitsch,Oversized Satin Hair Bonnet,$19.00,,
Wellness,arrae,"Clear Protein+: Protein, Collagen & Electrolyte Drink Mix",$34.99,4.9,1033.0
Wellness,LUV SCRUB,Mesh Body Exfoliator - Naked Sunset,$18.00,4.8,50.0
Wellness,Love Wellness,Hello Burn Activate: Visceral Fat Burner,$24.99,4.0,83.0
Wellness,Nads Natural,Down Under Hair Removal Cream,$9.99,2.0,1.0
Wellness,Foria,Intimacy Awaken Arousal Oil with CBD,$48.00,4.0,1097.0
Wellness,The Honey Pot Company,Prebiotic Foaming Vulva Wash,$11.99,4.6,33.0
Wellness,Lemme,Lemme x Kylie Cosmetics: Skin Glaze Gummies,$29.99,3.7,9.0
Wellness,LIQUID I.V.,Hydration Multiplier Electrolyte Drink Mix Popsicle Firecracker,$6.99 - $19.99,4.9,107.0
Wellness,Smile Makers,The Artist Rabbit Vibrator with Squeeze Sensors,$129.90,4.8,150.0
Wellness,Cymbiotika,Liposomal Magnesium Complex,$29.99,4.9,5180.0
Wellness,Ritual,Essential for Women Prenatal Multivitamin,$44.99,4.4,928.0
Wellness,arrae,Tone: Creatine Body Composition Sour Green Apple Gummies,$34.99,4.8,1138.0
Wellness,Cymbiotika,Liposomal Vitamin C,$29.99,5.0,4670.0
Wellness,Nodpod,Weighted Pod For Your Body,$92.00,4.6,13.0
Wellness,Hum Nutrition,Best of Berberine Weight Management & Glucose Support,$34.99,4.6,1067.0
Wellness,Love Wellness,BLOAT Quick Melt Strips,$12.99,4.0,24.0
Wellness,Love Wellness,Intimate Skin Support: Antimicrobial Skin Cleanser,$19.99,4.3,161.0
Wellness,Fur,Ingrown Microdart Patch,$32.00,4.6,151.0
Wellness,MaryRuth's,Liquid Morning Multivitamin Raspberry,$24.95,4.7,7482.0
Wellness,arrae,"Tribiotic: Daily Gut, Skin, and Vaginal Support Capsules",$34.99,4.9,931.0
Wellness,arrae,MB-1 45+: Science-Backed Metabolism Support for Women 45+,$39.99,4.8,564.0
Wellness,Moon,The Teeth Whitening Device - At Home Whitening Kit with LED Light,$99.99,4.7,1091.0
Wellness,Nioxin,Hair Growth Supplements,$50.00,4.2,180.0
Wellness,Skin Gym,Cryo Chill Ice Beaded Face Mask,$20.00,4.1,66.0
Wellness,PMD,Personal Microderm Pro - Microdermabrasion Tool,$199.00,4.2,353.0
Wellness,Love Wellness,CRAVINGS Quick Melt Strips,$12.99,4.1,13.0
Wellness,Nodpod,The Mineralized Silk Weighted Blanket For Your Eyes,$68.00,4.6,17.0
Wellness,Slip,Pure Silk Skinny Scrunchies,$51.00,3.2,17.0
Wellness,MaryRuth's,Organic Women's Multivitamin Gummies Cherry Raspberry,$24.95,4.9,86.0
Wellness,Jolie,The Jolie Replacement Filter,$38.00,2.3,6.0
Wellness,Bird&Be,Male Fertility Power + CoQ10 Pack,$78.00,5.0,106.0
Wellness,TheraBreath,"Overnight Mouthwash, Chamomile Mint",$12.99,4.6,107.0
Wellness,Skin Gym,Morning Shed Chin Strap,$35.00,5.0,2.0
Wellness,Slip,Pure Silk Large Scrunchies,$45.00 - $51.00,4.2,10.0
Wellness,Moon,Midnight Enamel Care Teeth Whitening Strips,$44.99,4.7,160.0
Wellness,SeroVital,Slim Sips Natural GLP-1 Boost,$49.00,4.2,51.0
Wellness,Kitsch,Satin Pillow Sleeping Eye Mask,$18.00,4.7,295.0
Wellness,florence by mills,Surfing Under The Eyes Hydrating Treatment Gel Pads,$23.00,4.7,175.0
Wellness,Love Wellness,Gut Feelings Probiotics: Digestive Probiotic,$24.99,4.8,1789.0
Wellness,arrae,Bloat: Fast-Acting Digestive Relief Capsules,$34.99,4.9,2564.0
