category,brand,name,price,avg_rating,num_ratings
Lip Makeup,e.l.f. Cosmetics,Sheer For It Blush Lip + Cheek Tint,$6.00,4.5,6249.0
Lip Makeup,Too Faced,Lip Injection Maximum Plump Extra Strength Lip Plumper Gloss,$33.00,3.8,1820.0
Lip Makeup,Anastasia Beverly Hills,Velvety-Matte Precision Shaping Lip Liner,$22.00,4.7,1677.0
Lip Makeup,cocokind,Ceramide Lip Blur Balm Hydrating & Smoothing Lip Treatment,$11.99,4.6,829.0
Lip Makeup,MILK MAKEUP,Cooling Water Jelly Tint Lip + Cheek Blush Stain,$26.00,4.6,1045.0
Lip Makeup,MAC,Mini M·A·Cximal Silky Matte Lipstick,$16.00,4.8,173.0
Lip Makeup,NYX Professional Makeup,Fat Matte Lipstick,$12.00,4.6,324.0
Lip Makeup,FENTY BEAUTY by Rihanna,Gloss Bomb Oil Luminizing Lip Oil 'N Gloss,$26.00,4.8,1181.0
Lip Makeup,Clinique,Pop Lip + Cheek Oil,$20.25,4.6,1006.0
Lip Makeup,Tarte,Maracuja Juicy Lip Plumping Gloss,$27.00,4.2,1198.0
Lip Makeup,Anastasia Beverly Hills,Full-Pigment Matte & Satin Velvet Lipstick,$26.00,4.6,1845.0
Lip Makeup,Morphe,Liplock Glossy Lipstick,$15.00,4.7,438.0
Lip Makeup,MAC,Lipglass Air Non-Sticky Lipgloss,$25.00,4.7,969.0
Lip Makeup,e.l.f. Cosmetics,Glow Reviver Plumping Lip Oil,$9.00,4.4,218.0
Lip Makeup,Anastasia Beverly Hills,Universal Luminous Tinted Lip Gloss,$23.00,4.5,2258.0
Lip Makeup,Maybelline,SuperStay Matte Ink Liquid Lipstick,$12.99,4.4,18872.0
Lip Makeup,L'Oréal,Hyaluron Tint Lip Stain Serum,$13.99,4.1,303.0
Lip Makeup,Maybelline,Super Stay Teddy Tint Long Lasting Matte Lip Tint,$12.99,3.8,693.0
Lip Makeup,MAC,Locked Kiss Ink Lipstick,$35.00,4.5,866.0
Lip Makeup,ULTA Beauty Collection,Weightless Water Lip Stain,$11.50,4.2,720.0
Lip Makeup,ULTA Beauty Collection,Cosmetic Pencil Sharpener,$5.00,4.6,1628.0
Lip Makeup,Charlotte Tilbury,K.I.S.S.I.N.G Satin Shine Lipstick,$37.00 - $39.00,4.6,498.0
Lip Makeup,L'Oréal,Colour Riche Original Satin Lipstick,$12.49,4.3,1944.0
Lip Makeup,MAC,Dazzlelips Crayon Lipstick,$28.00,4.6,946.0
Lip Makeup,Juvia's Place,Luxe Lip Liners,$13.00,4.5,759.0
Lip Makeup,L'Oréal,Plump Ambition Hyaluron Lip Oil 24HR Care with Hyaluronic Acid,$13.99,4.6,311.0
Lip Makeup,Dior,Addict Lip Glow Oil,$42.00,4.8,769.0
Lip Makeup,Lancôme,Lip Idôle Squalane-12 Butterglow Hydrating Lip Balm,$32.00,4.8,2823.0
Lip Makeup,NYX Professional Makeup,Smushy Matte Lip Balm,$9.00,4.4,1436.0
Lip Makeup,Clinique,Clinique Pop Plush Creamy Lip Gloss,$20.25,4.3,182.0
Lip Makeup,Lancôme,L'Absolu Rouge Cream Lipstick,$35.00,4.6,1090.0
Lip Makeup,ULTA Beauty Collection,Automatic Retractable Lip Liner,$9.50,4.2,1880.0
Lip Makeup,MAC,Powder Kiss Liquid Lip & Cheek Mousse,$27.00,4.6,721.0
Lip Makeup,ColourPop,Fresh Kiss Glossy Peptide Lip Balm,$10.00,4.7,273.0
Lip Makeup,KYLIE COSMETICS,Precision Pout Lip Liner,$19.00,4.6,766.0
Lip Makeup,TATCHA,The Kissu Hydrating & Plumping Lip Mask,$29.00,4.5,338.0
Lip Makeup,Charlotte Tilbury,Pillow Talk Long Lasting Blush Balm Sheer Lip Tint,$32.00,4.7,466.0
Lip Makeup,e.l.f. Cosmetics,Squeeze Me More Lip Balm Duo,$9.00,4.6,565.0
Lip Makeup,MAC,Lipglazer Glossy Liner,$25.00,4.7,394.0
Lip Makeup,NYX Professional Makeup,Duck Plump Retractable Plumping Lip Liner,$10.00,4.0,603.0
Lip Makeup,Polite Society,B.I.G Mouth XL Plump Intensive Lip Plumping Concentrate,$32.00,4.3,191.0
Lip Makeup,Buxom,Full-On Plumping Lip Cream,$26.00,4.6,2232.0
Lip Makeup,Morphe,Dripglass Glazed High Shine Lip Gloss,$13.00,4.7,1297.0
Lip Makeup,NYX Professional Makeup,Fat Oil Slick Click Lip Balm,$12.00,4.5,855.0
Lip Makeup,Tarte,tarte x FINNSUL The Ultimate Juicy Duo Lip & Sip Set,$27.00,5.0,1.0
Lip Makeup,Maybelline,Lifter Liner Lip Liner with Hyaluronic Acid,$9.99,4.6,624.0
Lip Makeup,NYX Professional Makeup,Retractable Long-Lasting Mechanical Lip Liner,$6.00,4.1,1178.0
Lip Makeup,e.l.f. Cosmetics,Squeeze Me Lip Balm,$5.00,4.5,2776.0
Lip Makeup,STARFACE,Star Balm Lip Balm,$6.99,4.6,879.0
Lip Makeup,Essence,Extreme Shine Volume Lipgloss,$1.99 - $3.99,4.4,666.0
Lip Makeup,ILIA,Lip Sketch Hydrating Crayon,$27.00,4.6,892.0
Lip Makeup,NYX Professional Makeup,Shine Loud High Shine Long-Lasting Liquid Lipstick,$6.50 - $13.00,4.0,2539.0
Lip Makeup,ULTA Beauty Collection,Too Cheeky Lip & Cheek Color Stick,$13.00,4.3,730.0
Lip Makeup,Tarte,Maracuja Vegan Juicy Lip Balm,$27.00,4.6,1854.0
Lip Makeup,ULTA Beauty Collection,Luxe Satin Lipstick,$12.00,4.2,793.0
Lip Makeup,Maybelline,Lifter Gloss with Hyaluronic Acid,$12.99,4.6,4045.0
Lip Makeup,The Ordinary,"Squalane + Amino Acids Hydrating Lip Balm for Lips, Elbows, and Cuticles",$9.50,3.6,952.0
Lip Makeup,The Ordinary,PHA 5% Exfoliating Lip Serum,$8.50,4.4,152.0
Lip Makeup,Aquaphor,Lip Repair,$5.99 - $11.99,4.6,3589.0
Lip Makeup,Maybelline,Super Stay Vinyl Ink Liquid Lipcolor,$13.99,4.5,15580.0
Lip Makeup,Buxom,Power Line Plumping Lip Liner,$24.00,4.5,1370.0
Lip Makeup,Rare Beauty,Kind Words Matte Lip Liner,$18.00,4.9,714.0
Lip Makeup,CHANEL,LE ROUGE DUO ULTRA TENUE Ultrawear Liquid Lip Colour,$53.00,4.5,136.0
Lip Makeup,Too Faced,Kissing Jelly Hydrating Lip Oil Gloss,$22.00,4.5,710.0
Lip Makeup,Dior,Addict Lip Glow Lip Balm,$42.00,4.6,1642.0
Lip Makeup,Urban Decay Cosmetics,Lip Toy pH Staining Lip Oil,$24.00,4.6,301.0
Lip Makeup,Anastasia Beverly Hills,Lip Velvet Full-Pigment Lip Mousse,$28.00,4.5,695.0
Lip Makeup,Charlotte Tilbury,Unreal Lips Healthy Glow Nectar Nourishing Lip Oil,$26.00,4.7,418.0
Lip Makeup,ULTA Beauty Collection,Juice Infused Lip Oil,$10.50,4.3,3228.0
Lip Makeup,Tarte,smolderEYES Shadow Liner,$26.00,3.7,34.0
Lip Makeup,r.e.m. beauty,Essential Drip Glossy Balm,$20.00,4.7,849.0
Lip Makeup,NARS,Afterglow Lip Balm,$30.00,4.6,202.0
Lip Makeup,NYX Professional Makeup,Duck Plump High Pigment Lip Plumping Gloss,$13.00,3.6,1983.0
Lip Makeup,e.l.f. Cosmetics,Glow Reviver Lip Oil Glimmer,$9.00,4.7,4308.0
Lip Makeup,Urban Decay Cosmetics,24/7 Glide-On Waterproof Lip Liner,$25.00,4.5,2725.0
Lip Makeup,Moroccanoil,Lip Balm – Hydrating Argan Butter + Peptide Lip Treatment,$22.00,4.6,178.0
Lip Makeup,Revlon,Super Lustrous Lipstick,$10.99 - $11.99,4.4,6338.0
Lip Makeup,Dior,Addict Lip Maximizer Gloss,$42.00,4.6,1959.0
Lip Makeup,ULTA Beauty Collection,Shiny Sheer Lip Gloss,$5.50,4.1,1203.0
Lip Makeup,Rare Beauty,Positive Light Luminizing Lip Gloss,$20.00,4.9,177.0
Lip Makeup,ULTA Beauty Collection,Lip Quench Hydrating Balm,$10.00,4.6,400.0
Lip Makeup,Morphe,Soulmatte Velvet Lip Mousse,$14.00,4.6,577.0
Lip Makeup,HALF MAGIC,Magic Drip Glitter Lip Gloss,$24.00,4.3,101.0
Lip Makeup,Lancôme,Juicy Tubes Original Lip Gloss,$25.00,4.6,2212.0
Lip Makeup,Revlon,ColorStay Lip Liner,$10.99,4.5,1329.0
Lip Makeup,Essence,Hydra Kiss Lip Oil,$2.49 - $4.99,3.8,229.0
Lip Makeup,MILK MAKEUP,Lip + Cheek Cream Blush Stick and Lip Color,$24.00,4.6,815.0
Lip Makeup,Stila,Stay All Day Liquid Lipstick Matte,$25.00,4.3,5400.0
Lip Makeup,RoC,Derm Correxion Lip Volumizer,$32.99,4.4,1507.0
Lip Makeup,ILIA,Overglaze Hydrating Lip Gloss for 24-Hour Moisture,$26.00,4.9,355.0
Lip Makeup,Tarte,Maracuja Juicy Lip Liner,$23.00,4.4,96.0
Lip Makeup,OLEHENRIKSEN,Pout Preserve Chillers Peptide Lip Treatment,$24.00,4.7,35.0
Lip Makeup,DAISE,Peptide Lip Butter Balm,$6.99,4.3,112.0
Lip Makeup,Buxom,Plump Shot Plumping and Smoothing Lip Serum Gloss with Peptides and Hyaluronic Acid,$29.00,4.4,3724.0
Lip Makeup,Tarte,Maracuja Juicy Lip Tattoo,$29.00,2.5,49.0
Lip Makeup,CHANEL,ROUGE COCO FLASH Hydrating Vibrant Shine Lip Colour,$50.00 - $53.00,4.0,47.0
Lip Makeup,Charlotte Tilbury,Collagen Lip Bath Gloss,$37.00,3.9,28.0
Lip Makeup,KYLIE COSMETICS,Velvet Lip Kit,$35.00,4.0,709.0
Lip Makeup,Too Faced,Lip Injection Extreme Hydrating Lip Plumper Gloss,$33.00,3.5,3274.0
Lip Makeup,HOURGLASS,Phantom Volumizing Glossy Balm,$38.00,4.6,439.0
Lip Makeup,Polite Society,Polite Pout Glossy Lip Balm,$21.00,4.5,319.0
Lip Makeup,NARS,Afterglow Lip Shine Gloss,$32.00,4.7,622.0
Lip Makeup,Estée Lauder,Pure Color Cream Lipstick,$42.00,4.3,112.0
Lip Makeup,ULTA Beauty Collection,Plumped Up Pout Lip Gloss,$6.00 - $13.00,3.9,266.0
Lip Makeup,FENTY BEAUTY by Rihanna,Stunna Lip Paint Longwear Fluid Lip Color,$29.00,3.7,200.0
Lip Makeup,Vaseline,Lip Therapy Lip Balm,$3.99 - $4.99,4.7,32.0
Lip Makeup,e.l.f. Cosmetics,Glossy Lip Stain,$7.00,4.2,3788.0
Lip Makeup,Too Faced,Lip Injection Extreme Lip Shaper Plumping Lip Liner,$24.00,4.2,922.0
Lip Makeup,Naturium,Phyto-Glow Lip Balm,$9.99,3.3,1202.0
Lip Makeup,Juvia's Place,Longwear Lip Liner,$13.00,3.8,32.0
Lip Makeup,Polite Society,Petite & Popular 6 Piece Discovery Set,$36.00,4.8,65.0
Lip Makeup,NARS,Afterglow Lipstick,$36.00,4.4,702.0
Lip Makeup,Maybelline,Serum Lipstick,$9.99,4.7,408.0
Lip Makeup,Clinique,Honey Lip Trio Makeup Set,$26.25,4.0,4.0
Lip Makeup,Sweet & Shimmer,Pinky Promise Glossy Lip Tint,$4.99,4.0,3.0
Lip Makeup,Too Faced,Lip Injection Cooling Lip Plumper Gloss,$28.00,3.9,303.0
Lip Makeup,NYX Professional Makeup,Soft Matte Lip Cream Lightweight Liquid Lipstick,$7.00,4.3,11809.0
Lip Makeup,ULTA Beauty Collection,Jelly Gloss Lip Gel,$11.00,4.5,192.0
Lip Makeup,L'Oréal,Infallible Matte Resistance Liquid Lipstick,$15.99,4.4,484.0
Lip Makeup,Sweet & Shimmer,Totally Cherry Glossy Lip Tint,$4.99,4.0,2.0
Lip Makeup,MAC,M·A·CXIMAL Silky Matte Viva Glam Lipstick,$25.00,4.8,128.0
Lip Makeup,Essence,8H Matte Comfort Lipliner,$1.99 - $3.99,4.2,109.0
Lip Makeup,Tarte,Maracuja Juicy Lip Plump Shimmer Glass,$27.00,4.6,576.0
Lip Makeup,Morphe,Soulmatte Filling Gel Lip Liner,$9.00,4.7,560.0
Lip Makeup,Milani,Fruit Fetish Lip Oil,$12.99,4.6,1336.0
Lip Makeup,Sweet & Shimmer,Sweet Peach Teddy Lip Balm,$4.99,3.0,3.0
Lip Makeup,Supergoop!,Glow Gloss SPF 40 Lip Balm with Peptides & Shea Butter,$22.00,4.5,279.0
Lip Makeup,Tarte,Maracuja Juicy Plumping Lip Oil,$27.00,3.4,84.0
Lip Makeup,KYLIE COSMETICS,Plumping Lip Liner,$19.00,4.5,593.0
Lip Makeup,Bubble,Tell All Lip Balm,$9.00,4.6,418.0
Lip Makeup,Rosebud Perfume Co.,Smith's Lip Balm,$7.00 - $8.00,4.5,1390.0
Lip Makeup,Sweet & Shimmer,Grape Fizz Teddy Lip Balm,$4.99,5.0,4.0
Lip Makeup,ColourPop,Cloud Whip Liquid Lipstick,$10.00,4.9,207.0
Lip Makeup,L.A. Girl,Perfect Precision Lip Liner Pencil,$3.50 - $4.00,4.4,356.0
Lip Makeup,Urban Decay Cosmetics,Vice Lip Bond Glossy Longwear Liquid Lipstick,$28.00,4.4,2781.0
Lip Makeup,ILIA,Balmy Tint Hydrating Lip Balm,$29.00,4.7,767.0
Lip Makeup,Sweet & Shimmer,Berry Burst Teddy Lip Balm,$4.99,3.4,5.0
Lip Makeup,Sweet & Shimmer,Crystal Clear Glossy Lip Tint,$4.99,5.0,1.0
Lip Makeup,Lancôme,Lip Idôle JuicyTreat Oil-in-Gloss,$32.00,4.8,1830.0
Lip Makeup,Polite Society,B.I.G. Mouth Lip Plumping Oil Gloss,$27.00,3.9,522.0
Lip Makeup,MAC,Squirt Plumping Lip Gloss Stick,$26.00,4.4,544.0
Lip Makeup,OSEA,Dream Lip Mask,$28.00,4.9,109.0
Lip Makeup,Lancôme,Lip Idôle Lip Shaper,$25.00,4.7,756.0
Lip Makeup,Clinique,Moisture Surge Lip Hydro-Plump Treatment Lip Balm,$17.25,4.5,304.0
Lip Makeup,Polite Society,Travel Size B.I.G. Mouth Lip Plumping Oil Gloss,$15.00,3.9,522.0
Lip Makeup,Bubble,TALK BACK Hydrating Lip Serum,$12.00,4.9,1343.0
Lip Makeup,Juvia's Place,The Nude Velvety Matte Lipstick,$15.00,4.7,1174.0
Lip Makeup,SACHEU,Peel Off STAY-N Nude Lip Duo,$20.00,3.5,18.0
Lip Makeup,Tarte,Maracuja Juicy Lip Vinyl,$27.00,4.3,226.0
Lip Makeup,Maybelline,SuperStay Ink Crayon Lipstick,$12.99,4.4,1433.0
Lip Makeup,BYOMA,Liptide pH Color-Changing Lip Oil,$11.99,3.9,469.0
Lip Makeup,Aquaphor,Lip Repair Stick SPF 30,$5.99,3.1,81.0
Lip Makeup,Charlotte Tilbury,Big Lip Plumpgasm Plumping Lip Gloss,$37.00,4.5,971.0
Lip Makeup,MAC,Clear Lipglass Lip Gloss,$24.00,4.0,109.0
Lip Makeup,fwee,Lip&Cheek Blurry Pudding Pot,$20.00,4.7,193.0
Lip Makeup,FENTY BEAUTY by Rihanna,Poutsicle Hydrating Lip Stain,$28.00,4.3,545.0
Lip Makeup,NARS,Explicit Lipstick,$42.00,4.6,448.0
Lip Makeup,Anastasia Beverly Hills,Smudge-Proof Matte Liquid Lipstick,$23.00,4.3,7270.0
Lip Makeup,CoverGirl,Outlast Lipstain,$11.99,4.0,822.0
Lip Makeup,fwee,Long-Lasting Dual Coloring Stick Lip Liner,$17.00,4.5,4.0
Lip Makeup,CHANEL,ROUGE COCO GLOSS Moisturizing Glossimer,$42.00,4.4,41.0
Lip Makeup,ULTA Beauty Collection,Magic Marker Lip Stain,$11.50,4.2,313.0
Lip Makeup,TIRTIR,Waterism Glow Tint,$8.00,3.8,48.0
Lip Makeup,BOBBI BROWN,Crushed Lip Color Moisturizing Lipstick,$35.00,4.2,339.0
Lip Makeup,Milani,Keep It Full Plumping Lip Liner,$11.99,4.4,293.0
Lip Makeup,Revlon,Revlon Super Lustrous Ultra Lipstick,$15.99,4.6,842.0
Lip Makeup,ULTA Beauty Collection,Velvet Matte Lip Crayon,$12.00,4.4,379.0
Lip Makeup,NARS,Powermatte High Intensity Lip Pencil,$32.00,4.6,639.0
Lip Makeup,FENTY BEAUTY by Rihanna,Gloss Bomb Cream Color Drip Lip Cream,$23.00,4.4,173.0
Lip Makeup,Kopari Beauty,Lip Love Moisture Balm,$24.00 - $26.00,4.8,245.0
Lip Makeup,bareMinerals,GEN NUDE Dew in One Cheek & Lip Stick,$23.00,4.7,328.0
Lip Makeup,Too Faced,Travel Size Lip Injection Maximum Plump Extra Strength Hydrating Lip Plumper,$18.00,3.8,1820.0
Lip Makeup,ColourPop,Long-Lasting Lippie Pencil,$7.00,4.3,569.0
Lip Makeup,Too Faced,Pillow Balm Hydrating Lip Treatment,$27.00,4.6,813.0
Lip Makeup,PEACH & LILY,Collagen Cushion Peptide Lip Balm,$22.00,4.2,238.0
Lip Makeup,The Crème Shop,Plush Pout Lip Butter,$14.00,4.2,88.0
Lip Makeup,about-face,Cherry Pick Lip Shimmer,$18.00,4.0,10.0
Lip Makeup,MAC,Glow Play Tendertalk Lip Balm,$26.00,4.6,628.0
Lip Makeup,MAC,Prep + Prime Lip Primer,$25.00,4.4,204.0
Lip Makeup,NARS,Powermatte Long-Lasting Lipstick,$36.00,4.7,635.0
Lip Makeup,DIBS Beauty,Go To Glossy Balm,$24.00,4.8,739.0
Lip Makeup,bareMinerals,Lip Gloss-Balm,$24.00,4.6,564.0
Lip Makeup,MAC,Lipstick Matte,$23.00,4.6,3208.0
Lip Makeup,VT Cosmetics,Reedle Shot Lip Plumper Expert,$16.00,4.5,28.0
Lip Makeup,ULTA Beauty Collection,Solar Flare Lip Topper,$12.50,4.3,28.0
Lip Makeup,Estée Lauder,Futurist HydraPlump Tinted Lip Balm,$38.00,4.8,60.0
Lip Makeup,Saltair,Lip Oil Balm,$10.00,4.4,259.0
Lip Makeup,CHANEL,N°1 DE CHANEL Lip and Cheek Balm,$50.00,4.4,70.0
Lip Makeup,La Roche-Posay,Cicaplast B5 Lip Balm for Dry Lips,$11.99,4.4,615.0
Lip Makeup,Clarins,Lip Comfort Hydrating & Plumping Oil,$32.00,4.7,4831.0
Lip Makeup,ULTA Beauty Collection,Plumped Up Pout Lip Balm,$11.00,4.3,53.0
Lip Makeup,L'Oréal,Plump Ambition pH Hyaluron Lip Oil,$13.99,4.7,360.0
Lip Makeup,fwee,3D Voluming Gloss 70%,$17.00,4.7,144.0
Lip Makeup,NYX Professional Makeup,Suede Matte Lipstick Lightweight Vegan Lipstick,$4.50,4.4,1277.0
Lip Makeup,Essence,The Super Peptide Glossy Lip Treatment,$4.99,4.8,146.0
Lip Makeup,BOBBI BROWN,Extra Plump Hydrating Lip Oil,$39.00,4.7,440.0
Lip Makeup,Maybelline,Color Sensational Shaping Lip Liner,$8.49,4.2,8098.0
Lip Makeup,Stila,Calligraphy Lip Stain,$25.00,3.3,308.0
Lip Makeup,Charlotte Tilbury,Hot Lips Lipstick 2,$39.00,4.4,18.0
Lip Makeup,Dior,Addict Lip Glow Butter,$42.00,4.6,1379.0
Lip Makeup,KYLIE COSMETICS,High Gloss,$14.00 - $20.00,4.2,2110.0
Lip Makeup,Too Faced,Kissing Juicy Tint Lip Balm,$26.00,4.4,824.0
Lip Makeup,Sol de Janeiro,Brazilian Kiss Cupuaçu Lip Butter,$18.00,4.8,11538.0
Lip Makeup,Charlotte Tilbury,Lip Cheat Contour Duo Lip Liner,$28.00,4.4,5.0
Lip Makeup,Urban Decay Cosmetics,Grindhouse Double Barrel Sharpener,$12.00,4.7,952.0
Lip Makeup,fresh,Sugar Lip Balm Hydrating Treatment,$26.00,4.3,1451.0
Lip Makeup,ULTA Beauty Collection,Sculpting Peptide Lip Liner with Brush Tip,$13.00,4.4,196.0
Lip Makeup,NYX Professional Makeup,Fat Oil Lip Drip Chillz Cooling Lip Oil,$10.00,4.5,299.0
Lip Makeup,Revlon,PhotoReady Instant Plump Serum,$12.99,4.4,1489.0
Lip Makeup,Bubble,Going Places On-the-Go Essentials Kit,$36.00,4.7,47.0
Lip Makeup,e.l.f. Cosmetics,Pout Clout Lip Plumping Pen,$9.00,4.5,6007.0
Lip Makeup,Maybelline,Lifter Glaze Oil Balm,$8.99,4.5,492.0
Lip Makeup,Urban Decay Cosmetics,Vice Hydrating Lipstick,$14.70,4.1,226.0
Lip Makeup,Stila,Heaven's Dew Honey Glow Balm,$25.00,4.8,285.0
Lip Makeup,ULTA Beauty Collection,Dual Ended Lipstick & Liner,$14.00,4.1,37.0
Lip Makeup,DIBS Beauty,Jam Jam Lip Plumping Lipstick Melt,$26.00,4.3,395.0
Lip Makeup,Revlon,Super Lustrous Glass Shine Balm,$11.99,4.7,1790.0
Lip Makeup,BYOMA,Liptide Lip Mask with Peptides,$11.99,4.3,383.0
Lip Makeup,BYOMA,Liptide Lip Oil with Peptides,$11.99,4.2,374.0
Lip Makeup,Milani,Keep It Full Glossy Plumping Balm,$16.99,4.6,242.0
Lip Makeup,Milani,Keep It Full Nourishing Lip Plumper,$11.99,4.4,732.0
Lip Makeup,BOBBI BROWN,Crushed Oil-Infused Tinted Lip Gloss,$33.00,4.6,296.0
Lip Makeup,Dior,Addict Shine Lipstick,$48.00,4.6,1081.0
Lip Makeup,TATCHA,The Kissu Lip Tint SPF 25 Tinted Lip Sunscreen,$34.00,4.5,415.0
Lip Makeup,KYLIE COSMETICS,Tinted Butter Balm,$20.00,4.4,993.0
Lip Makeup,Revlon,PhotoReady Blur Lip Liner,$12.99,4.5,1515.0
Lip Makeup,KYLIE COSMETICS,Supple Kiss Lip Glaze Lip Gloss,$21.00,4.6,785.0
Lip Makeup,DIBS Beauty,No Pressure Lip Liner,$20.00,4.5,58.0
Lip Makeup,TONYMOLY,Squishmallows Key Chain High Shine Lip Gloss,$10.00,4.7,72.0
Lip Makeup,Essence,Juicy Bomb Shiny Lip Gloss,$1.49 - $2.99,3.7,145.0
Lip Makeup,Charlotte Tilbury,Hot Lips Lipstick,$37.00,4.3,14.0
Lip Makeup,Essence,What A Tint! Lip & Cheek Tint,$4.99,4.2,212.0
Lip Makeup,Juvia's Place,Pink Smoothie Lip Gloss,$15.00,3.5,10.0
Lip Makeup,SACHEU,Lip Glaze Elixir 3-in-1 Balm + Oil + Gloss,$12.00,4.5,424.0
Lip Makeup,NARS,Limited Edition Afterglow Lip Balm,$30.00,4.6,202.0
Lip Makeup,Juvia's Place,The Coffee Shop Lip Gloss,$15.00,4.5,174.0
Lip Makeup,Milani,Keep It Full Maxxx Balmshell Plumping Lip Balm,$11.99,4.2,292.0
Lip Makeup,MAC,Lipstick Shine,$23.00,4.4,399.0
Lip Makeup,BOBBI BROWN,Extra Lip Tinted Balm with Plumping + Peptide Technology,$39.00,4.5,181.0
Lip Makeup,fwee,3D Voluming Gloss 30%,$17.00,5.0,37.0
